docketId,title,rulemaking
RBS-2006-0009,Inviting Applications for Rural Business Opportunity Grants,Nonrulemaking
MSHA-2006-0012,Safety standard petitions,Nonrulemaking
RUS-2006-0014,Announcement of Grant and Loan Application Deadlines and Funding Levels,Nonrulemaking
RUS-2006-0015,Household Water Well System Grant Program Announcement of Application Deadlines and Funding,Nonrulemaking
DOL-2006-0033,"Comments should be sent to Office of Information and Regulatory Affairs, Attn: OMB Desk Officer for ETA, Office of Management and Budget, Room 10235, Washington, DC 20503, 202-395-7316 (this is not a toll free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Evaluate whether the proposed collection of",Nonrulemaking
DOL-2006-0034,"March 9, 2006.   The Department of Labor (DOL) has submitted the following public information collection requests (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of each ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-4",Nonrulemaking
ESA-2006-0009,"SUPPLEMENTARY INFORMATION:   I. Background: Migrant and SeasonalAgricultural Worker Protection Act (MSPA), 29 U.S.C. 1801 et seq., section 101(a) provides that no person shall engage in any farm labor contracting activity unless such person has a certificate of registration from the Secretary of Labor specifying which farm labor contracting activities such person is authorized to perform. Contract",Nonrulemaking
ETA-2006-0106,Type of Review: This action is requested to maintain the continuity of current procedures which have succeeded in the orderly application and repayment operations at both the state and Federal levels.,Nonrulemaking
HHS-2006-0056,"National Toxicology Program (NTP), NTP Interagency Center for the Evaluation of Alternative Toxicological Methods (NICEATM); Notice of Availability of a Revised List of Recommended Reference Substances for Validation of In Vitro Estrogen and Androgen Receptor Binding and Transcriptional Activation Assays: Request for Comments and Submission of In Vivo and In Vitro Data",Nonrulemaking
BLS-2006-0003,"Committees; establishment, renewal, termination, etc.: Federal Economic Statistics Advisory Committee",Nonrulemaking
DOL-2006-0035,Notice of Intent To Fund the International Labor Organization,Nonrulemaking
ETA-2006-0107,"This is a request for Office of Management and Budget (OMB) under the Paperwork Reduction Act of 1995 (PRA95) (44 U.S.C. 3506(c)(2)(A)) to extend the collection and change of the Agricultural and Food Processing Clearance Order, ETA Form 790, and the Agricultural and Food Processing Clearance Memorandum, ETA Form 795, from the current end of date of June 30, 2006, to the new date end date of June",Nonrulemaking
ETA-2006-0108,"Labor Certification Process for the Temporary Employment of Aliens in Agriculture and Logging in the United States: 2006 Adverse Effect Wage Rates, Allowable Charges for Agricultural and Logging Workers Meals, and Maximum Travel Subsistence Reimbursement",Nonrulemaking
ARS-2006-0004,"Notice of Intent To Request an Extension, and Revision, of a Currently Approved Information Collection; Correction",Nonrulemaking
DOL-2006-0036,Department of Labors Fleet Alternative Fuel Vehicle Acquisition,Nonrulemaking
RUS-2006-0016,Announcement of Grant Application Deadlines and Funding Levels,Nonrulemaking
DOL-2006-0037,"March 8, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-41",Nonrulemaking
ETA-2006-0109,"Workforce Security Programs: Unemployment Insurance Program Letters Interpreting Federal Law, UIPL 14-05 and UIPL 14-05, Change 1",Nonrulemaking
RHS-2006-0008,Notice of Funding Availability: Section 515 Multi-Family Housing Preservation and Revitalization Restructuring (MPR) Demonstration Program for Fiscal Year 2006,Nonrulemaking
DOL-2006-0038,"Organization, functions, and authority delegations: Assistant Secretary for Public Affairs et al.",Nonrulemaking
DOL-2006-0039,"March 13, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-4",Nonrulemaking
RHS-2006-0009,"Grants and cooperative agreements; availability, etc.: Section 514 Farm Labor Housing Loans and Section 516 Farm Labor Housing Grants for Off-Farm Housing",Nonrulemaking
RHS-2006-0010,Notice of Funding Availability (NOFA): Section 515 Multi-Family Housing Preservation Revolving Loan Fund (PRLF) Demonstration Program for Fiscal Year 2006,Nonrulemaking
RHS-2006-0011,"Notice of Availability of Funds; Multi-Family Housing, Single Family Housing",Nonrulemaking
EBSA-2006-0011,"Grant of Individual Exemptions; Edward D. Jones and Co., L.P. (the Applicant)",Nonrulemaking
RHS-2006-0012,Notice of Funding Availability (NOFA) for the Section 515 Rural Rental Housing Program for Fiscal Year 2006,Nonrulemaking
EAB-2006-0003,Quarterly Survey of Transactions Between U.S. and Unaffiliated Foreign Persons in Selected Services and in Intangible Assets,Nonrulemaking
NSF-2006-0033,Meetings: Polar Programs Advisory Committee,Nonrulemaking
NSF-2006-0034,Meetings: Astronomy and Astrophysics Advisory Committee,Nonrulemaking
DOL-2006-0040,Child Labor Education Initiative,Nonrulemaking
EAB-2006-0004,Quarterly Survey of Financial Services Transactions Between U.S. Financial Services Providers and Unaffiliated Foreign Persons,Nonrulemaking
ETA-2006-0110,Type of Review: New.,Nonrulemaking
RBS-2006-0010,Announcement of Rural Cooperative Development Grant Application Deadlines and Funding Levels,Nonrulemaking
RHS-2006-0013,"Grants and cooperative agreements; availability, etc.: Section 533 Housing Preservation Program",Nonrulemaking
USTR-2006-0013,Determination Regarding Waiver of Discriminatory Purchasing Requirements With Respect to Goods and Services Covered by Chapter 9 of the U.S.-Morocco Free Trade Agreement and Chapter 9 of the Dominican Republic-Central America-United States Free Trade Agreement for El Salvador,Nonrulemaking
EAB-2006-0005,Quarterly Survey of Insurance Transactions by U.S. Insurance Companies With Foreign Persons,Nonrulemaking
NSF-2006-0035,Agency Information Collection Activities; Comment Request,Nonrulemaking
RUS-2006-0017,Information Collection Activity; Comment Request,Nonrulemaking
RHS-2006-0014,Notice of Funding Availability: The Choctaw Intermediate Relending Fund (CIRF) Demonstration Program for Fiscal Year 2006,Nonrulemaking
ETA-2006-0111,"Adjustment assistance; applications, determinations, etc.: Charter Fabrics, Inc.",Nonrulemaking
ETA-2006-0112,"Adjustment assistance; applications, determinations, etc.: Badger Paper Mills, Inc.",Nonrulemaking
ETA-2006-0113,"Adjustment assistance; applications, determinations, etc.: Duffy Tool&amp; Stamping, LLC",Nonrulemaking
ETA-2006-0114,"Adjustment assistance; applications, determinations, etc.: Staffing Solutions",Nonrulemaking
NCUA-2006-0021,Interagency Advance Notice of Proposed Rulemaking: Procedures to Enhance the Accuracy and Integrity of Information Furnished to Consumer Reporting Agencies Under Section 312 of the Fair and Accurate Credit Transactions Act,Rulemaking
ETA-2006-0115,"Adjustment assistance; applications, determinations, etc.: Perfection Tool and Mold Corp.",Nonrulemaking
ETA-2006-0116,"Adjustment assistance; applications, determinations, etc.: Healthcare&amp; Hospitality Products, Inc.",Nonrulemaking
ETA-2006-0117,"Adjustment assistance; applications, determinations, etc.: Harris Bank",Nonrulemaking
ETA-2006-0118,Federal-State Extended Unemployment Compensation Program: Louisiana; extended benefit period status change,Nonrulemaking
NSF-2006-0036,Meetings: National Science Board Public Service Award Committee,Nonrulemaking
ETA-2006-0119,"Adjustment assistance; applications, determinations, etc.: Woodard Furniture, LLC, et al.",Nonrulemaking
NSF-2006-0037,Meetings; Sunshine Act,Nonrulemaking
USTR-2006-0014,Request for Comments and Notice of Public Hearing Concerning Proposed United States-Malaysia Free Trade Agreement,Nonrulemaking
HHS-2006-0057,Request for Applications for the National Centers of Excellence in Womens Health (CoE) and the National Community Centers of Excellence in Womens Health (CCOE)--Ambassadors for Change Program,Nonrulemaking
RUS-2006-0018,Information Collection Activity; Comment Request,Nonrulemaking
ETA-2006-0120,"This is a notice of proposed revision of collection of information currently approved by OMB (ETA-563 and ETA-9027, 1205-0016 expires May 31, 2006). This revision of the ETA-563 reduces the burden hours and eliminates data elements duplicated in other data collections. The changes to the ETA-9027 eliminate outdated data elements.   Type of Review: Revision.",Nonrulemaking
ETA-2006-0121,"The automated reporting system is known as ETAs Enterprise Business Support System (EBSS) Tax Credit Reporting System (TCRS). EBSS/TCRS is a Web-based system that allows states to meet the reporting responsibilities in a more efficient manner while reducing the reporting burden on the state, regional, and national levels. Through this system, states can manually enter or electronically upload the",Nonrulemaking
NCUA-2006-0023,Share Insurance and Appendix,Rulemaking
HHS-2006-0058,Announcement of Availability of Funds for Adolescent Family Life (AFL) Demonstration Projects,Nonrulemaking
DOL-2006-0041,"Comments should be sent to Office of Information and Regulatory Affairs, Attn: OMB Desk Officer for ETA, Office of Management and Budget, Room 10235, Washington, DC 20503, 202-395-7316 (this is not a toll free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Evaluate whether the proposed collection of",Nonrulemaking
MSHA-2006-0013,This request for information contains provisions whereby mine operators can maintain compliance with the regulations and assure the safety of miners where underground retorts are used.   Type of Review: Extension.,Nonrulemaking
ETA-2006-0122,"Adjustment assistance; applications, determinations, etc.: Sara Lee Branded Apparel",Nonrulemaking
ETA-2006-0123,"Adjustment assistance; applications, determinations, etc.: Classic Print Products, Inc.",Nonrulemaking
HHS-2006-0059,Findings of Scientific Misconduct,Nonrulemaking
ETA-2006-0124,"Adjustment assistance; applications, determinations, etc.: Liberty Fibers Corp.",Nonrulemaking
ETA-2006-0125,"Adjustment assistance; applications, determinations, etc.: IBM et al.",Nonrulemaking
DOL-2006-0042,"March 21, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-4",Nonrulemaking
ETA-2006-0126,"Adjustment assistance; applications, determinations, etc.: Ablest Staffing Services",Nonrulemaking
DOL-2006-0043,"(this is not a toll-free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Evaluate whether the proposed collection of information is necessary for the proper performance of the functions of the agency, including whether the information will have practical utility;<bullet>Evaluate the accuracy of the ag",Nonrulemaking
